lng,lat
-7.8639901,42.3571985
-7.865506,42.3322156
-7.8593726,42.3211666
-7.8659382,42.32303
-7.8659382,42.32303
-7.8659382,42.32303
-7.8659382,42.32303
-7.840319,42.411716
-7.8639901,42.3571985
-7.86125,42.34486
-7.865506,42.3322156
-7.8593726,42.3211666
-7.8659382,42.32303
-7.8659382,42.32303
-7.8519421,42.3907103
-7.8519421,42.3907103
-7.865506,42.3322156
-7.8593726,42.3211666
-7.8659382,42.32303
-7.8519421,42.3907103
-7.8639901,42.3571985
-7.86125,42.34486
-7.865506,42.3322156
-7.8593726,42.3211666
-7.8659382,42.32303
-7.7409076,42.3279496
-7.7409076,42.3279496
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7106925,42.3217801
-7.7106925,42.3217801
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.773149,42.313055
-7.773149,42.313055
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.773149,42.313055
-7.7409076,42.3279496
-7.7352436,42.3311864
-7.7272333,42.3228043
-7.6983061,42.3244262
-7.7431221,42.316159
-7.775442,42.320026
-7.7865876,42.33912
-7.7865876,42.33912
-7.7409076,42.3279496
-7.7352436,42.3311864
-7.7272333,42.3228043
-7.6983061,42.3244262
-7.6983061,42.3244262
-7.7174838,42.310398
-7.7431221,42.316159
-7.775442,42.320026
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7409076,42.3279496
-7.7352436,42.3311864
-7.7272333,42.3228043
-7.6983061,42.3244262
-7.6983061,42.3244262
-7.6983061,42.3244262
-7.7174838,42.310398
-7.7431221,42.316159
-7.775442,42.320026
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.773149,42.313055
-7.7409076,42.3279496
-7.7352436,42.3311864
-7.7272333,42.3228043
-7.6983061,42.3244262
-7.7174838,42.310398
-7.775442,42.320026
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7409076,42.3279496
-7.7352436,42.3311864
-7.7352436,42.3311864
-7.7272333,42.3228043
-7.7174838,42.310398
-7.7431221,42.316159
-7.775442,42.320026
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.773149,42.313055
-7.7352436,42.3311864
-7.6983061,42.3244262
-7.7174838,42.310398
-7.7431221,42.316159
-7.775442,42.320026
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7409076,42.3279496
-7.7352436,42.3311864
-7.7272333,42.3228043
-7.6983061,42.3244262
-7.7174838,42.310398
-7.775442,42.320026
-7.7865876,42.33912
-7.773149,42.313055
-7.7352436,42.3311864
-7.7352436,42.3311864
-7.7272333,42.3228043
-7.6983061,42.3244262
-7.7174838,42.310398
-7.7431221,42.316159
-7.7431221,42.316159
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.773149,42.313055
-7.7352436,42.3311864
-7.7272333,42.3228043
-7.6983061,42.3244262
-7.7174838,42.310398
-7.7431221,42.316159
-7.775442,42.320026
-7.7865876,42.33912
-7.773149,42.313055
-7.7409076,42.3279496
-7.7352436,42.3311864
-7.6983061,42.3244262
-7.7174838,42.310398
-7.7431221,42.316159
-7.775442,42.320026
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7409076,42.3279496
-7.7352436,42.3311864
-7.7272333,42.3228043
-7.6983061,42.3244262
-7.775442,42.320026
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7352436,42.3311864
-7.7352436,42.3311864
-7.7106925,42.3217801
-7.6983061,42.3244262
-7.7174838,42.310398
-7.775442,42.320026
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7409076,42.3279496
-7.7352436,42.3311864
-7.7272333,42.3228043
-7.7272333,42.3228043
-7.6983061,42.3244262
-7.7431221,42.316159
-7.775442,42.320026
-7.7865876,42.33912
-7.7352436,42.3311864
-7.6983061,42.3244262
-7.7431221,42.316159
-7.775442,42.320026
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7352436,42.3311864
-7.7272333,42.3228043
-7.6983061,42.3244262
-7.7174838,42.310398
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7521362,42.3168669
-7.7409076,42.3279496
-7.7352436,42.3311864
-7.7272333,42.3228043
-7.6983061,42.3244262
-7.7174838,42.310398
-7.7431221,42.316159
-7.775442,42.320026
-7.7865876,42.33912
-7.773149,42.313055
-7.7521362,42.3168669
-7.7352436,42.3311864
-7.6983061,42.3244262
-7.7174838,42.310398
-7.775442,42.320026
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7409076,42.3279496
-7.7352436,42.3311864
-7.6983061,42.3244262
-7.7094032,42.3164244
-7.7174838,42.310398
-7.775442,42.320026
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7409076,42.3279496
-7.6983061,42.3244262
-7.6983061,42.3244262
-7.733423,42.3156195
-7.7431221,42.316159
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.7865876,42.33912
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.8658327,42.3494835
-7.8658327,42.3494835
-7.868457,42.3484554
-7.8653013,42.3542902
-7.868457,42.3484554
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.7941917,42.4397819
-7.868457,42.3484554
-7.8653013,42.3542902
-7.7941917,42.4397819
-7.7941917,42.4397819
-7.868457,42.3484554
-7.8653013,42.3542902
-7.7941917,42.4397819
-7.868457,42.3484554
-7.868457,42.3484554
-7.868457,42.3484554
-7.8653013,42.3542902
-7.7941917,42.4397819
-7.8741894,42.3505727
-7.868457,42.3484554
-7.868457,42.3484554
-7.868457,42.3484554
-7.8653013,42.3542902
-7.855851,42.366956
-7.7941917,42.4397819
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.8741894,42.3505727
-7.868457,42.3484554
-7.868457,42.3484554
-7.8653013,42.3542902
-7.8741894,42.3505727
-7.868457,42.3484554
-7.868457,42.3484554
-7.868457,42.3484554
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.868457,42.3484554
-7.8653013,42.3542902
-7.7941917,42.4397819
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.868457,42.3484554
-7.868457,42.3484554
-7.868457,42.3484554
-7.868457,42.3484554
-7.868457,42.3484554
-7.8741894,42.3505727
-7.8658327,42.3494835
-7.868457,42.3484554
-7.868457,42.3484554
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.7941917,42.4397819
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.868457,42.3484554
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.8741894,42.3505727
-7.868457,42.3484554
-7.868457,42.3484554
-7.868457,42.3484554
-7.8653013,42.3542902
-7.8741894,42.3505727
-7.868457,42.3484554
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.7941917,42.4397819
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.868457,42.3484554
-7.868457,42.3484554
-7.868457,42.3484554
-7.868457,42.3484554
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.868457,42.3484554
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.7941917,42.4397819
-7.7941917,42.4397819
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.8658327,42.3494835
-7.8658327,42.3494835
-7.868457,42.3484554
-7.868457,42.3484554
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.7662063,42.437854
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.868457,42.3484554
-7.868457,42.3484554
-7.8653013,42.3542902
-7.8653013,42.3542902
-7.7941917,42.4397819
-7.8658327,42.3494835
-7.8658327,42.3494835
-7.868457,42.3484554
-7.868457,42.3484554
-7.8653013,42.3542902
-7.7941917,42.4397819
-7.8741894,42.3505727
-7.868457,42.3484554
-7.868457,42.3484554
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.868457,42.3484554
-7.868457,42.3484554
-7.868457,42.3484554
-7.868457,42.3484554
-7.868457,42.3484554
-7.8653013,42.3542902
-8.042512,42.2903523
-8.070673,42.248972
-8.0184729,42.2832949
-7.931479,42.324345
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.8678398,42.3481456
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.950978,42.314009
-7.9029519,42.333518
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-8.042512,42.2903523
-8.0184729,42.2832949
-7.9925867,42.292929
-7.931479,42.324345
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.8942659,42.3215589
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.8711501,42.3288104
-7.8711501,42.3288104
-8.0184729,42.2832949
-8.0184729,42.2832949
-7.900045,42.3300907
-7.8741894,42.3505727
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-8.042512,42.2903523
-8.025098,42.2726768
-8.0184729,42.2832949
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.900045,42.3300907
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.8711501,42.3288104
-7.8711501,42.3288104
-7.8711501,42.3288104
-8.066018,42.276029
-8.070673,42.248972
-8.0469248,42.2581072
-8.025098,42.2726768
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-8.066018,42.276029
-8.0762112,42.2673834
-8.070673,42.248972
-8.025098,42.2726768
-8.0184729,42.2832949
-7.9925867,42.292929
-7.9925867,42.292929
-7.9925867,42.292929
-7.9366238,42.3119291
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.8942659,42.3215589
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-8.0469248,42.2581072
-8.0469248,42.2581072
-7.900045,42.3300907
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-8.042512,42.2903523
-8.025098,42.2726768
-8.0184729,42.2832949
-7.9925867,42.292929
-7.9925867,42.292929
-7.9925867,42.292929
-7.976883,42.3063277
-7.931479,42.324345
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.8942659,42.3215589
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-8.042512,42.2903523
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-8.070673,42.248972
-8.070673,42.248972
-8.03476,42.2644492
-8.0184729,42.2832949
-7.9029519,42.333518
-7.9029519,42.333518
-7.8948622,42.330127
-7.8931197,42.3257338
-7.8942659,42.3215589
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.8711501,42.3288104
-8.070673,42.248972
-8.070673,42.248972
-7.9925867,42.292929
-7.9925867,42.292929
-7.950978,42.314009
-7.8741894,42.3505727
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-8.042512,42.2903523
-8.0184729,42.2832949
-7.9925867,42.292929
-7.9925867,42.292929
-7.931479,42.324345
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.900045,42.3300907
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-8.042512,42.2903523
-7.9925867,42.292929
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.900045,42.3300907
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.929109,42.326572
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-8.070673,42.248972
-8.070673,42.248972
-8.025098,42.2726768
-8.025098,42.2726768
-8.0184729,42.2832949
-7.9925867,42.292929
-7.931479,42.324345
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.900045,42.3300907
-7.8942659,42.3215589
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.8711501,42.3288104
-7.9029519,42.333518
-8.066018,42.276029
-8.0762112,42.2673834
-8.070673,42.248972
-8.070673,42.248972
-8.0469248,42.2581072
-8.0184729,42.2832949
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-8.070673,42.248972
-8.070673,42.248972
-8.0184729,42.2832949
-7.9925867,42.292929
-7.931479,42.324345
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.900045,42.3300907
-7.8741894,42.3505727
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-8.070673,42.248972
-8.070673,42.248972
-7.9029519,42.333518
-7.9029519,42.333518
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-8.066018,42.276029
-8.0762112,42.2673834
-8.070673,42.248972
-8.070673,42.248972
-8.0184729,42.2832949
-7.9925867,42.292929
-7.9925867,42.292929
-7.9925867,42.292929
-7.9925867,42.292929
-7.9925867,42.292929
-7.976883,42.3063277
-7.931479,42.324345
-7.931479,42.324345
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.900045,42.3300907
-7.8948622,42.330127
-7.8942659,42.3215589
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.8711501,42.3288104
-8.070673,42.248972
-8.0469248,42.2581072
-8.025098,42.2726768
-7.950978,42.314009
-7.900045,42.3300907
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-8.070673,42.248972
-8.070673,42.248972
-8.025098,42.2726768
-8.025098,42.2726768
-8.0184729,42.2832949
-7.9925867,42.292929
-7.9366238,42.3119291
-7.931479,42.324345
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.8948622,42.330127
-7.8942659,42.3215589
-7.8942659,42.3215589
-7.8741894,42.3505727
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.8711501,42.3288104
-7.8711501,42.3288104
-7.8711501,42.3288104
-7.8711501,42.3288104
-8.025098,42.2726768
-8.025098,42.2726768
-8.025098,42.2726768
-8.025098,42.2726768
-8.025098,42.2726768
-8.025098,42.2726768
-8.025098,42.2726768
-7.8741894,42.3505727
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.8711501,42.3288104
-7.8711501,42.3288104
-7.8711501,42.3288104
-8.025098,42.2726768
-8.0184729,42.2832949
-7.9925867,42.292929
-7.9925867,42.292929
-7.9925867,42.292929
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.8942659,42.3215589
-7.862363,42.3435694
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.8711501,42.3288104
-8.070673,42.248972
-8.070673,42.248972
-8.070673,42.248972
-7.862363,42.3435694
-7.862363,42.3435694
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-8.070673,42.248972
-8.070673,42.248972
-8.0184729,42.2832949
-7.9925867,42.292929
-7.9925867,42.292929
-7.9925867,42.292929
-7.931479,42.324345
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.900045,42.3300907
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-8.070673,42.248972
-8.070673,42.248972
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.8711501,42.3288104
-8.042512,42.2903523
-8.042512,42.2903523
-8.0184729,42.2832949
-7.9925867,42.292929
-7.9925867,42.292929
-7.9029519,42.333518
-7.9029519,42.333518
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.900045,42.3300907
-8.070673,42.248972
-8.03476,42.2644492
-8.03476,42.2644492
-8.025098,42.2726768
-8.0184729,42.2832949
-8.0184729,42.2832949
-8.0184729,42.2832949
-8.0184729,42.2832949
-7.931479,42.324345
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-8.042512,42.2903523
-8.025098,42.2726768
-8.0184729,42.2832949
-7.9925867,42.292929
-7.9925867,42.292929
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.8948622,42.330127
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.8711501,42.3288104
-8.070673,42.248972
-7.8741894,42.3505727
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-8.070673,42.248972
-8.0184729,42.2832949
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.900045,42.3300907
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.8711501,42.3288104
-7.8711501,42.3288104
-8.0762112,42.2673834
-8.070673,42.248972
-7.900045,42.3300907
-7.8741894,42.3505727
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-8.042512,42.2903523
-7.9925867,42.292929
-7.9925867,42.292929
-7.9925867,42.292929
-7.976883,42.3063277
-7.931479,42.324345
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.900045,42.3300907
-7.8948622,42.330127
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-8.042512,42.2903523
-8.042512,42.2903523
-8.070673,42.248972
-8.070673,42.248972
-8.070673,42.248972
-8.070673,42.248972
-8.0551675,42.2603688
-7.931479,42.324345
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.8741894,42.3505727
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-8.070673,42.248972
-8.070673,42.248972
-8.03476,42.2644492
-8.025098,42.2726768
-8.0184729,42.2832949
-8.0184729,42.2832949
-7.9925867,42.292929
-7.9925867,42.292929
-7.931479,42.324345
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.9029519,42.333518
-7.900045,42.3300907
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.8678398,42.3481456
-7.864299,42.3417115
-7.864299,42.3417115
